palette_size,presence_threshold,left_family_id,right_family_id,case_count,support,left_to_right_probability,right_to_left_probability,jaccard,lift,pmi
8,0.02,color_01,color_10,32,0.19631901840490798,0.47058823529411764,0.3018867924528302,0.22535211267605634,0.7236403995560489,-0.46665514158246096
8,0.02,color_01,color_11,22,0.13496932515337423,0.3235294117647059,0.23404255319148937,0.15714285714285714,0.5610137672090113,-0.8338919200596019
8,0.02,color_01,color_12,46,0.2822085889570552,0.6764705882352942,0.35384615384615387,0.3026315789473684,0.8481900452488688,-0.2375405439907035
8,0.02,color_02,color_03,95,0.5828220858895705,0.7364341085271318,0.7723577235772358,0.6050955414012739,0.975924875527825,-0.035157998200468624
8,0.02,color_02,color_04,83,0.50920245398773,0.6434108527131783,0.7545454545454545,0.532051282051282,0.9534178999295277,-0.06881938336991156
8,0.02,color_02,color_05,44,0.26993865030674846,0.34108527131782945,0.8461538461538461,0.32116788321167883,1.0691711389385807,0.09649279930402845
8,0.02,color_02,color_06,76,0.4662576687116564,0.5891472868217055,0.8351648351648352,0.5277777777777778,1.055285799471846,0.0776337720527128
8,0.02,color_02,color_07,44,0.26993865030674846,0.34108527131782945,0.6666666666666666,0.2913907284768212,0.8423772609819121,-0.24746160191333277
8,0.02,color_02,color_08,37,0.22699386503067484,0.2868217054263566,0.8604651162790697,0.2740740740740741,1.087254371732468,0.12068950973467539
8,0.02,color_02,color_09,74,0.4539877300613497,0.5736434108527132,0.8409090909090909,0.5174825174825175,1.0625440451021846,0.08752264579947588
8,0.02,color_02,color_10,76,0.4662576687116564,0.5891472868217055,0.7169811320754716,0.4779874213836478,0.9059529033201695,-0.14249204231179047
8,0.02,color_02,color_11,73,0.44785276073619634,0.5658914728682171,0.776595744680851,0.4866666666666667,0.9812798944416956,-0.027263393989796592
8,0.02,color_02,color_12,101,0.6196319018404908,0.7829457364341085,0.7769230769230769,0.6392405063291139,0.9816935002981515,-0.026655431468836283
8,0.02,color_03,color_04,76,0.4662576687116564,0.6178861788617886,0.6909090909090909,0.4840764331210191,0.9155949741315594,-0.12721855118923653
8,0.02,color_03,color_05,42,0.25766871165644173,0.34146341463414637,0.8076923076923077,0.3157894736842105,1.0703564727954973,0.09809135352950593
8,0.02,color_03,color_06,71,0.43558282208588955,0.5772357723577236,0.7802197802197802,0.4965034965034965,1.0339497900473509,0.048166128197823274
8,0.02,color_03,color_07,45,0.27607361963190186,0.36585365853658536,0.6818181818181818,0.3125,0.9035476718403548,-0.14632737413694102
8,0.02,color_03,color_08,36,0.22085889570552147,0.2926829268292683,0.8372093023255814,0.27692307692307694,1.109472490073738,0.14987389563205222
8,0.02,color_03,color_09,77,0.4723926380368098,0.6260162601626016,0.875,0.5746268656716418,1.1595528455284554,0.21356857094944193
8,0.02,color_03,color_10,74,0.4539877300613497,0.6016260162601627,0.6981132075471698,0.4774193548387097,0.9251418929283632,-0.11225344004241172
8,0.02,color_03,color_11,59,0.3619631901840491,0.4796747967479675,0.6276595744680851,0.37341772151898733,0.8317765092544543,-0.2657321534239583
8,0.02,color_03,color_12,91,0.558282208588957,0.7398373983739838,0.7,0.5617283950617284,0.9276422764227643,-0.10835952393792044
8,0.02,color_04,color_05,29,0.17791411042944785,0.2636363636363636,0.5576923076923077,0.21804511278195488,0.8263986013986014,-0.27509028230710203
8,0.02,color_04,color_06,56,0.34355828220858897,0.509090909090909,0.6153846153846154,0.38620689655172413,0.9118881118881119,-0.13307127743467417
8,0.02,color_04,color_07,43,0.26380368098159507,0.39090909090909093,0.6515151515151515,0.3233082706766917,0.965426997245179,-0.05076092394993765
8,0.02,color_04,color_08,25,0.15337423312883436,0.22727272727272727,0.5813953488372093,0.1953125,0.8615221987315012,-0.21504012422095514
8,0.02,color_04,color_09,42,0.25766871165644173,0.38181818181818183,0.4772727272727273,0.2692307692307692,0.7072314049586778,-0.4997457551521189
8,0.02,color_04,color_10,83,0.50920245398773,0.7545454545454545,0.7830188679245284,0.6240601503759399,1.1602915951972554,0.21448741749014336
8,0.02,color_04,color_11,75,0.4601226993865031,0.6818181818181818,0.7978723404255319,0.5813953488372093,1.182301740812379,0.24159827952466137
8,0.02,color_04,color_12,89,0.5460122699386503,0.8090909090909091,0.6846153846153846,0.5894039735099338,1.0144755244755246,0.020734058644361345
8,0.02,color_05,color_06,33,0.20245398773006135,0.6346153846153846,0.3626373626373626,0.3,1.1367286559594252,0.18488791524974255
8,0.02,color_05,color_07,17,0.10429447852760736,0.3269230769230769,0.25757575757575757,0.16831683168316833,0.8074009324009324,-0.3086428420181287
